username,title,year,rating,film_slug,tmdb_id
kurstboy,The Celebration,,10,the-celebration,
kurstboy,The Hole,,10,the-hole,
kurstboy,Fear and Loathing in Las Vegas,,8,fear-and-loathing-in-las-vegas,
kurstboy,The Idiots,,8,the-idiots,
kurstboy,He Got Game,,8,he-got-game,
kurstboy,Following,,5,following,
kurstboy,Ring,1998.0,8,ring-1998,
kurstboy,Buffalo '66,,10,buffalo-66,
kurstboy,The Big Lebowski,,8,the-big-lebowski,
kurstboy,As Good as It Gets,,6,as-good-as-it-gets,
kurstboy,Scream 2,,6,scream-2,
kurstboy,Jackie Brown,,7,jackie-brown,
kurstboy,Good Will Hunting,,8,good-will-hunting,
kurstboy,Flubber,,3,flubber,
kurstboy,Cure,,10,cure,
kurstboy,Titanic,1997.0,10,titanic-1997,
kurstboy,Made in Hong Kong,,9,made-in-hong-kong,
kurstboy,Seven Years in Tibet,,5,seven-years-in-tibet,
kurstboy,Boogie Nights,,9,boogie-nights,
kurstboy,The Game,,9,the-game,
kurstboy,Good Burger,,5,good-burger,
kurstboy,Princess Mononoke,,10,princess-mononoke,
kurstboy,Perfect Blue,,10,perfect-blue,
kurstboy,Men in Black,,7,men-in-black,
kurstboy,Hands on a Hardbody: The Documentary,,10,hands-on-a-hardbody-the-documentary,
kurstboy,Taste of Cherry,,10,taste-of-cherry,
kurstboy,Career Girls,,7,career-girls,
kurstboy,Funny Games,,8,funny-games,
kurstboy,Nowhere,,10,nowhere,
kurstboy,Liar Liar,,7,liar-liar,
kurstboy,Lost Highway,,8,lost-highway,
kurstboy,Scream,,9,scream,
kurstboy,Space Jam,,4,space-jam,
kurstboy,Romeo + Juliet,1996.0,8,romeo-juliet-1996,
kurstboy,Bound,,8,bound,
kurstboy,Waiting for Guffman,,8,waiting-for-guffman,
kurstboy,Mary Jane's Not a Virgin Anymore,,8,mary-janes-not-a-virgin-anymore,
kurstboy,Matilda,,9,matilda,
kurstboy,Kazaam,,2,kazaam,
kurstboy,A Summer's Tale,,10,a-summers-tale,
kurstboy,Mission: Impossible,,7,mission-impossible,
kurstboy,Crash,,9,crash,
kurstboy,Irma Vep,,8,irma-vep,
kurstboy,Breaking the Waves,,8,breaking-the-waves,
kurstboy,Secrets & Lies,,9,secrets-lies,
kurstboy,Twister,,5,twister,
kurstboy,The Daytrippers,,9,the-daytrippers,
kurstboy,Fargo,,10,fargo,
kurstboy,The Birdcage,,9,the-birdcage,
kurstboy,Trainspotting,,8,trainspotting,
kurstboy,Bottle Rocket,1996.0,7,bottle-rocket-1996,
kurstboy,Happy Gilmore,,7,happy-gilmore,
kurstboy,Trick Film,,2,trick-film,
kurstboy,Hard Eight,,5,hard-eight,
kurstboy,Dunston Checks In,,4,dunston-checks-in,
kurstboy,Jumanji,,6,jumanji,
kurstboy,Twelve Monkeys,,7,twelve-monkeys,
kurstboy,Father of the Bride Part II,,6,father-of-the-bride-part-ii,
kurstboy,Heat,1995.0,10,heat-1995,
kurstboy,Toy Story,,9,toy-story,
kurstboy,Casino,,8,casino,
kurstboy,Kicking and Screaming,,8,kicking-and-screaming,
kurstboy,Ghost in the Shell,,6,ghost-in-the-shell,
kurstboy,Empire Records,,9,empire-records,
kurstboy,Showgirls,,8,showgirls,
kurstboy,Se7en,,8,se7en,
kurstboy,Fallen Angels,,10,fallen-angels,
kurstboy,Runaway Brain,,7,runaway-brain,
kurstboy,Whisper of the Heart,,8,whisper-of-the-heart,
kurstboy,Clueless,,7,clueless,
kurstboy,Dead Man,,9,dead-man,
kurstboy,La Haine,,10,la-haine,
kurstboy,Casper,,4,casper,
kurstboy,Tales from the Hood,,9,tales-from-the-hood,
kurstboy,A Goofy Movie,,7,a-goofy-movie,
kurstboy,"Ah, l'Amour",,2,ah-lamour,
kurstboy,The Doom Generation,,9,the-doom-generation,
kurstboy,Kids,,5,kids,
kurstboy,Before Sunrise,,10,before-sunrise,
kurstboy,Dumb and Dumber,,3,dumb-and-dumber,
kurstboy,Crumb,,10,crumb,
kurstboy,The Shawshank Redemption,,10,the-shawshank-redemption,
kurstboy,Vive L'Amour,,9,vive-lamour,
kurstboy,In the Mouth of Madness,,8,in-the-mouth-of-madness,
kurstboy,Pom Poko,,7,pom-poko,
kurstboy,Chungking Express,,6,chungking-express,
kurstboy,Forrest Gump,,6,forrest-gump,
kurstboy,The Lion King,,8,the-lion-king,
kurstboy,Speed,,7,speed,
kurstboy,The Flintstones,,3,the-flintstones,
kurstboy,Pulp Fiction,,10,pulp-fiction,
kurstboy,Three Colours: Red,,9,three-colours-red,
kurstboy,Serial Mom,,9,serial-mom,
kurstboy,Three Colours: White,,7,three-colours-white,
kurstboy,Clerks,,8,clerks,
kurstboy,Philadelphia,,7,philadelphia,
kurstboy,Schindler's List,,9,schindlers-list,
kurstboy,The Nightmare Before Christmas,,8,the-nightmare-before-christmas,
kurstboy,What's Eating Gilbert Grape,,5,whats-eating-gilbert-grape,
kurstboy,Totally F***ed Up,,7,totally-fed-up,
kurstboy,True Romance,,8,true-romance,
kurstboy,The Wrong Trousers,,10,the-wrong-trousers,
kurstboy,Three Colours: Blue,,9,three-colours-blue,
kurstboy,The Age of Innocence,,7,the-age-of-innocence,
kurstboy,The Fugitive,1993.0,7,the-fugitive-1993,
kurstboy,Poetic Justice,,8,poetic-justice,
kurstboy,Jurassic Park,,7,jurassic-park,
kurstboy,Dazed and Confused,,6,dazed-and-confused,
kurstboy,The Piano,,8,the-piano,
kurstboy,Naked,,8,naked,
kurstboy,Dave,,6,dave,
kurstboy,Ocean Waves,,6,ocean-waves,
kurstboy,Malcolm X,1992.0,10,malcolm-x-1992,
kurstboy,Home Alone 2: Lost in New York,,5,home-alone-2-lost-in-new-york,
kurstboy,Bram Stoker's Dracula,,10,bram-stokers-dracula,
kurstboy,Aladdin,,7,aladdin,
kurstboy,Glengarry Glen Ross,,7,glengarry-glen-ross,
kurstboy,Unforgiven,,10,unforgiven,
kurstboy,Baraka,,9,baraka,
kurstboy,A League of Their Own,,7,a-league-of-their-own,
kurstboy,Porco Rosso,,8,porco-rosso,
kurstboy,Twin Peaks: Fire Walk with Me,,10,twin-peaks-fire-walk-with-me,
kurstboy,The Player,,9,the-player,
kurstboy,The Living End,,8,the-living-end,
kurstboy,Wayne's World,,7,waynes-world,
kurstboy,Light Sleeper,,7,light-sleeper,
kurstboy,Reservoir Dogs,,9,reservoir-dogs,
kurstboy,Father of the Bride,1991.0,7,father-of-the-bride-1991,
kurstboy,The Last Boy Scout,,7,the-last-boy-scout,
kurstboy,Fishing with John,,10,fishing-with-john,
kurstboy,Cape Fear,1991.0,8,cape-fear-1991,
kurstboy,Night on Earth,,9,night-on-earth,
kurstboy,Only Yesterday,,9,only-yesterday,
kurstboy,Point Break,,9,point-break,
kurstboy,The Naked Gun 2½: The Smell of Fear,,6,the-naked-gun-2-the-smell-of-fear,
kurstboy,Thelma & Louise,,8,thelma-louise,
kurstboy,Barton Fink,,7,barton-fink,
kurstboy,Europa,,7,europa,
kurstboy,Hearts of Darkness: A Filmmaker's Apocalypse,,8,hearts-of-darkness-a-filmmakers-apocalypse,
kurstboy,The Silence of the Lambs,,10,the-silence-of-the-lambs,
kurstboy,Edward Scissorhands,,9,edward-scissorhands,
kurstboy,Misery,,7,misery,
kurstboy,It,1990.0,4,it-1990,
kurstboy,Life Is Sweet,,8,life-is-sweet,
kurstboy,Home Alone,,8,home-alone,
kurstboy,GoodFellas,,9,goodfellas,
kurstboy,Wild at Heart,,9,wild-at-heart,
kurstboy,King of New York,,8,king-of-new-york,
kurstboy,Dreams,,9,dreams,
kurstboy,Close-Up,,9,close-up,
kurstboy,Cry-Baby,,8,cry-baby,
kurstboy,Paris Is Burning,,9,paris-is-burning,
kurstboy,Pretty Woman,,5,pretty-woman,
kurstboy,The Match Factory Girl,,8,the-match-factory-girl,
kurstboy,Born on the Fourth of July,,9,born-on-the-fourth-of-july,
kurstboy,Tie Me Up! Tie Me Down!,,8,tie-me-up-tie-me-down,
kurstboy,Twin Peaks,,10,twin-peaks,
kurstboy,National Lampoon's Christmas Vacation,,8,national-lampoons-christmas-vacation,
kurstboy,The Little Mermaid,,8,the-little-mermaid,
kurstboy,A Grand Day Out,,8,a-grand-day-out,
kurstboy,Kiki's Delivery Service,,8,kikis-delivery-service,
kurstboy,When Harry Met Sally...,,9,when-harry-met-sally,
kurstboy,Tetsuo: The Iron Man,,8,tetsuo-the-iron-man,
kurstboy,Indiana Jones and the Last Crusade,,10,indiana-jones-and-the-last-crusade,
kurstboy,Do the Right Thing,,10,do-the-right-thing,
kurstboy,Sweetie,,5,sweetie,
kurstboy,Mystery Train,,10,mystery-train,
kurstboy,Field of Dreams,,7,field-of-dreams,
kurstboy,Heathers,,9,heathers,
kurstboy,The Naked Gun: From the Files of Police Squad!,,9,the-naked-gun-from-the-files-of-police-squad,
kurstboy,Child's Play,,8,childs-play,
kurstboy,They Live,,7,they-live,
kurstboy,Cinema Paradiso,,9,cinema-paradiso,
kurstboy,The Blob,1988.0,8,the-blob-1988,
kurstboy,Die Hard,,8,die-hard,
kurstboy,Who Framed Roger Rabbit,,7,who-framed-roger-rabbit,
kurstboy,Akira,,9,akira,
kurstboy,Big,,8,big,
kurstboy,The Last Temptation of Christ,,9,the-last-temptation-of-christ,
kurstboy,Killer Klowns from Outer Space,,7,killer-klowns-from-outer-space,
kurstboy,Grave of the Fireflies,,10,grave-of-the-fireflies,
kurstboy,My Neighbor Totoro,,10,my-neighbor-totoro,
kurstboy,Beetlejuice,,8,beetlejuice,
kurstboy,Women on the Verge of a Nervous Breakdown,,9,women-on-the-verge-of-a-nervous-breakdown,
kurstboy,A Short Film About Killing,,8,a-short-film-about-killing,
kurstboy,Broadcast News,,10,broadcast-news,
kurstboy,Moonstruck,,9,moonstruck,
kurstboy,"Planes, Trains and Automobiles",,6,planes-trains-and-automobiles,
kurstboy,Prison on Fire,,8,prison-on-fire,
kurstboy,The Princess Bride,,9,the-princess-bride,
kurstboy,Hellraiser,,6,hellraiser,
kurstboy,RoboCop,,8,robocop,
kurstboy,Spaceballs,,7,spaceballs,
kurstboy,Full Metal Jacket,,9,full-metal-jacket,
kurstboy,The Witches of Eastwick,,8,the-witches-of-eastwick,
kurstboy,Wings of Desire,,10,wings-of-desire,
kurstboy,Ishtar,,7,ishtar,
kurstboy,Evil Dead II,,10,evil-dead-ii,
kurstboy,Raising Arizona,,7,raising-arizona,
kurstboy,A Nightmare on Elm Street 3: Dream Warriors,,7,a-nightmare-on-elm-street-3-dream-warriors,
kurstboy,Where Is the Friend's House?,,10,where-is-the-friends-house,
kurstboy,Platoon,,8,platoon,
kurstboy,Little Shop of Horrors,,7,little-shop-of-horrors,
kurstboy,An American Tail,,7,an-american-tail,
kurstboy,Something Wild,,9,something-wild,
kurstboy,Shadows in Paradise,,8,shadows-in-paradise,
kurstboy,The Color of Money,,9,the-color-of-money,
kurstboy,True Stories,,10,true-stories,
kurstboy,Blue Velvet,,10,blue-velvet,
kurstboy,The Green Ray,,10,the-green-ray,
kurstboy,The Fly,1986.0,10,the-fly-1986,
kurstboy,She's Gotta Have It,,7,shes-gotta-have-it,
kurstboy,Castle in the Sky,,10,castle-in-the-sky,
kurstboy,Howard the Duck,,2,howard-the-duck,
kurstboy,Labyrinth,,8,labyrinth,
kurstboy,Ferris Bueller's Day Off,,9,ferris-buellers-day-off,
kurstboy,Down by Law,,9,down-by-law,
kurstboy,Max My Love,,8,max-my-love,
kurstboy,"His Motorbike, Her Island",,8,his-motorbike-her-island,
kurstboy,Betty Blue,,8,betty-blue,
kurstboy,Night Music,,8,night-music,
kurstboy,Police Story,,7,police-story,
kurstboy,Clue,,10,clue,
kurstboy,Tampopo,,10,tampopo,
kurstboy,Re-Animator,,7,re-animator,
kurstboy,After Hours,,10,after-hours,
kurstboy,Back to the Future,,7,back-to-the-future,
kurstboy,Ran,,10,ran,
kurstboy,Mishima: A Life in Four Chapters,,10,mishima-a-life-in-four-chapters,
kurstboy,The Breakfast Club,,7,the-breakfast-club,
kurstboy,Dune,,6,dune,
kurstboy,Stop Making Sense,,10,stop-making-sense,
kurstboy,A Nightmare on Elm Street,,7,a-nightmare-on-elm-street,
kurstboy,The Terminator,,6,the-terminator,
kurstboy,Amadeus,,9,amadeus,
kurstboy,Purple Rain,,7,purple-rain,
kurstboy,Gremlins,,6,gremlins,
kurstboy,Ghostbusters,,7,ghostbusters,
kurstboy,"Paris, Texas",,10,paris-texas,
kurstboy,Stranger Than Paradise,,8,stranger-than-paradise,
kurstboy,Indiana Jones and the Temple of Doom,,7,indiana-jones-and-the-temple-of-doom,
kurstboy,Blood Simple,,9,blood-simple,
kurstboy,Nausicaä of the Valley of the Wind,,8,nausicaa-of-the-valley-of-the-wind,
kurstboy,This Is Spinal Tap,,9,this-is-spinal-tap,
